+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[44]|
|               clk_fpga_0 |                  adc_clk |                                system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[1]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[20]|
|               clk_fpga_0 |                  adc_clk |                                system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[0]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[40]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[35]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[45]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[36]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[37]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[31]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[23]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[24]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[18]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[19]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[12]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[13]|
|               clk_fpga_0 |                  adc_clk |                               system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[14]|
|               clk_fpga_0 |                  adc_clk |                                system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[8]|
|               clk_fpga_0 |                  adc_clk |                                system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[9]|
|               clk_fpga_0 |                  adc_clk |                                system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[2]|
|               clk_fpga_0 |                  adc_clk |                                system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[3]|
|               clk_fpga_0 |                  adc_clk |                                system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[4]|
|               clk_fpga_0 |                  adc_clk |                                system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg__0/PCIN[7]|
|                  adc_clk |                  adc_clk |                                     system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[29]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[17]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[18]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[19]|
|                  adc_clk |                  adc_clk |                                     system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[28]|
|               clk_fpga_0 |                  adc_clk |                                     system_i/biquadFilter/biquadFilter_0/inst/arg_carry__12_i_1_psdsp_1/D|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[15]|
|               clk_fpga_0 |                  adc_clk |                                     system_i/biquadFilter/biquadFilter_0/inst/arg_carry__10_i_1_psdsp_1/D|
|                  adc_clk |                  adc_clk |                                      system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[8]|
|                  adc_clk |                  adc_clk |                                      system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[7]|
|               clk_fpga_0 |                  adc_clk |                                      system_i/biquadFilter/biquadFilter_0/inst/arg_carry__8_i_2_psdsp_1/D|
|                  adc_clk |                  adc_clk |                                     system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[11]|
|                  adc_clk |                  adc_clk |                                     system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[15]|
|                  adc_clk |                  adc_clk |                                     system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[18]|
|                  adc_clk |                  adc_clk |                                     system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[19]|
|                  adc_clk |                  adc_clk |                                     system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[17]|
|                  adc_clk |                  adc_clk |                                     system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[16]|
|               clk_fpga_0 |                  adc_clk |                                     system_i/biquadFilter/biquadFilter_0/inst/arg_carry__10_i_4_psdsp_1/D|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[21]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[20]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[22]|
|                  adc_clk |                  adc_clk |                                     system_i/SignalGenerator/outputCalibration_A/inst/output_sf_reg/A[20]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[28]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[29]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[27]|
|               clk_fpga_0 |                  adc_clk |                                     system_i/biquadFilter/biquadFilter_0/inst/arg_carry__10_i_3_psdsp_1/D|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[23]|
|                  adc_clk |                  adc_clk |                                      system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[5]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[23]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[27]|
|               clk_fpga_0 |                  adc_clk |                                      system_i/biquadFilter/biquadFilter_0/inst/arg_carry__5_i_2_psdsp_1/D|
|                  adc_clk |                  adc_clk |                                      system_i/SignalGenerator/outputCalibration_b/inst/output_sf_reg/A[3]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[14]|
|               clk_fpga_0 |                  adc_clk |                                      system_i/biquadFilter/biquadFilter_0/inst/arg_carry__9_i_2_psdsp_1/D|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[17]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[16]|
|               clk_fpga_0 |                  adc_clk |                                      system_i/biquadFilter/biquadFilter_0/inst/arg_carry__6_i_4_psdsp_1/D|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[13]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[22]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[20]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[21]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[14]|
|               clk_fpga_0 |                  adc_clk |                                      system_i/biquadFilter/biquadFilter_0/inst/arg_carry__9_i_4_psdsp_1/D|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[24]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[26]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[25]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[15]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[24]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[25]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[26]|
|               clk_fpga_0 |                  adc_clk |                                      system_i/biquadFilter/biquadFilter_0/inst/arg_carry__3_i_2_psdsp_1/D|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[28]|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_A/inst/output_sf_reg/A[29]|
|               clk_fpga_0 |                  adc_clk |                                       system_i/biquadFilter/biquadFilter_0/inst/arg_carry__11_i_2_psdsp/D|
|               clk_fpga_0 |                  adc_clk |                                      system_i/biquadFilter/biquadFilter_0/inst/arg_carry__7_i_4_psdsp_1/D|
|                  adc_clk |                  adc_clk |                                      system_i/DataAcquisition/inputCalibration_B/inst/output_sf_reg/A[12]|
|               clk_fpga_0 |                  adc_clk |                                      system_i/biquadFilter/biquadFilter_0/inst/arg_carry__4_i_1_psdsp_1/D|
+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
